,Date,Open,High,Low,Close,Adj Close,Volume,Hammer,Upinclude,3UP,SharpUP,Meteor,Downinclude,3DOWN,SharpDOWN,1days,5days,10days,1_avgRate,5_avgRate,10avgRate,1_highRate,5_highRate,10_highRate,1_lowRate,5_lowRate,10_lowRate
1738,2004-02-27,865.51001,883.419983,861.8599849999999,883.419983,883.419983,,0,0,0,0,0,0,0,0,-1.0,0.024857963847983333,-0.039188603004466915,-1.0,-0.18321294799146504,-0.09507819996867788,-1.0,0.029046245832996975,0.030846030794392743,-1.0,-1.0,-1.0
1739,2004-03-01,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1740,2004-03-02,892.570007,899.98999,892.3800050000001,899.2100220000001,899.2100220000001,,0,0,0,0,0,0,0,0,-0.0037811233380582454,-0.008485231273367755,-0.054581261106095624,-0.0037811233380582454,0.0009452472494794861,-0.021647914306720216,0.0013678450750183035,0.01274447650673527,0.01274447650673527,-0.004103604174465203,-0.01195493793106328,-0.08580868997476554
1741,2004-03-03,897.48999,900.4400019999999,895.5200199999999,895.8099980000001,895.8099980000001,,0,0,0,0,0,0,0,0,0.012971495100459807,-0.022091713693956905,-0.02615509209800082,0.012971495100459807,0.0003259666677664086,-0.02055011312789574,0.01452317905476197,0.016588322337523165,0.016588322337523165,0.0010605061364807877,-0.02369920077627896,-0.08233890017378442
1742,2004-03-04,898.159973,908.820007,896.76001,907.429993,907.429993,,0,0,0,0,0,0,0,0,-0.0022591142190733216,-0.04132550201037932,-0.03814066789392523,-0.0022591142190733216,-0.02074869791084808,-0.036906417749407436,0.0018183485367779806,0.0035705123535629824,0.0035705123535629824,-0.0037688670491190512,-0.04529272375505444,-0.09408990848729859
1743,2004-03-05,907.2100220000001,909.080017,904.01001,905.3800050000001,905.3800050000001,,0,0,0,0,0,0,0,0,-0.005831837428307396,-0.06249311525274959,-0.024354401332289277,-0.005831837428307396,-0.031030071400792815,-0.037161193105871605,0.005842826184348837,0.005842826184348837,0.005842826184348837,-0.0069694470445037515,-0.09203872024984705,-0.09203872024984705
1744,2004-03-08,909.150024,910.669983,899.070007,900.099976,900.099976,,0,0,0,0,0,0,0,0,-0.00946556963356704,-0.0531496136824694,-0.04045103318611798,-0.00946556963356704,-0.03597597074038798,-0.035558238477277904,-0.007076987190142825,-0.007076987190142825,-0.007076987190142825,-0.012931845695327349,-0.08671257647050534,-0.08671257647050534
1745,2004-03-09,891.099976,893.7299800000001,888.4600220000001,891.580017,891.580017,,0,0,0,0,0,0,0,0,-0.01745215987719928,-0.046490512584020705,-0.028500003943000007,-0.01745215987719928,-0.03606183762191702,-0.029192011377258176,-0.0014020054018325512,-0.0014020054018325512,-0.0014020054018325512,-0.019067273464923318,-0.07798518099806184,-0.07798518099806184
1746,2004-03-10,887.1099849999999,890.330017,874.580017,876.0200199999999,876.0200199999999,,0,0,0,0,0,0,0,0,-0.006951926737929992,-0.004155173303002635,-0.016323883785212878,-0.006951926737929992,-0.019771260250421994,-0.013580764855122673,0.0023743247328982253,0.0023743247328982253,0.008344554728326958,-0.01106139446447807,-0.061608217583885794,-0.061608217583885794
1747,2004-03-11,869.669983,878.099976,866.330017,869.929993,869.929993,,0,0,0,0,0,0,0,0,-0.024289316577224662,0.0033221224963559948,-0.019024505573059236,-0.024289316577224662,-0.01224465196706923,-0.008577694481215481,-0.002965775431081119,0.011069862031990008,0.015403565928092,-0.05503891736722777,-0.05503891736722777,-0.05503891736722777
1748,2004-03-12,866.7199710000001,867.349976,822.049988,848.7999880000001,848.7999880000001,,0,0,0,0,0,0,0,1,0.0040763690491474325,0.04068099609822329,0.017848756143007627,0.0040763690491474325,0.020480703399821464,0.01788762242536688,0.010791746146914472,0.04068099609822329,0.04068099609822329,-0.0006715457210869635,-0.012594254419334594,-0.012594254419334594
1749,2004-03-15,855.840027,857.9600220000001,848.2299800000001,852.26001,852.26001,,0,0,0,0,0,0,0,0,-0.002499243159373221,0.013411390732741335,0.026294760679901108,-0.002499243159373221,0.019020013857038796,0.016384658245316784,-0.0024757538488752173,0.03645601886213101,0.03645601886213101,-0.016602943742485388,-0.016602943742485388,-0.016602943742485388
1750,2004-03-16,843.830017,850.150024,838.1099849999999,850.1300050000001,850.1300050000001,,0,0,0,0,0,0,0,0,0.026172467586295767,0.0188676765972986,0.027442881515515882,0.026172467586295767,0.02534670894247526,0.021675503266115115,0.026643012088486184,0.03905286462627555,0.03905286462627555,0.00842220949488759,-0.00043522166942000506,-0.0006704939205152138
1751,2004-03-17,858.150024,872.7800289999999,857.2899779999999,872.3800050000001,872.3800050000001,,0,0,0,0,0,0,0,0,0.0005043696525346419,-0.01221948455822297,0.009307864638644414,0.0005043696525346419,-0.0032485946305017776,-0.003451483049522608,0.008230350258887409,0.012551883281643805,0.013182328726115244,-0.0037712670867555698,-0.02592906172809417,-0.0261583333744565
1752,2004-03-18,879.2199710000001,879.5599980000001,869.090027,872.820007,872.820007,,0,0,0,0,0,0,0,0,0.01204144029205323,-0.022272635645484207,0.01137690809142966,0.01204144029205323,-0.008205599485072313,-0.0028161676866785613,0.01204144029205323,0.01204144029205323,0.012671567919272153,-0.004411030875922539,-0.02664926194800199,-0.02664926194800199
1753,2004-03-19,874.570007,883.330017,868.9699710000001,883.330017,883.330017,,0,0,0,0,0,0,0,0,-0.022234062719505676,-0.02193971067101197,0.00040753171869156724,-0.022234062719505676,-0.0243940792062995,-0.014640076473253138,-0.002637764997405312,-0.002637764997405312,0.007098093441106235,-0.023434063828490892,-0.03823035371841088,-0.03823035371841088
1754,2004-03-22,878.6199949999999,881.0,862.6300050000001,863.6900019999999,863.6900019999999,,0,0,0,0,0,0,0,0,0.0028713786129945795,0.012712872644784934,-1.0,0.0028713786129945795,0.00033344000663806386,-0.0922333291059676,0.006136447090654196,0.016996830999555845,0.029999159351158156,-0.01612846272128088,-0.01636004118060852,-1.0
1755,2004-03-23,854.919983,868.98999,849.76001,866.169983,866.169983,,0,0,0,0,0,0,0,0,-0.005137573556390329,0.008416406875185078,0.04620342402237232,-0.005137573556390329,-0.0008473907136078651,-0.0902120655686586,0.0011314649771232421,0.0152856717040033,0.04648049550338662,-0.011117915869869321,-0.019176357211630468,-1.0
1756,2004-03-24,860.3900150000001,867.150024,856.5399779999999,861.7199710000001,861.7199710000001,,0,0,0,0,0,0,0,0,-0.009678278652775929,0.02179365644526743,0.05594627445393141,-0.009678278652775929,0.008671069084460114,-0.07991919813588719,0.008192984075565457,0.025716050162193582,0.0619807313250722,-0.014111281401414821,-0.014111281401414821,-1.0
1757,2004-03-25,862.2999880000001,868.7800289999999,849.5599980000001,853.3800050000001,853.3800050000001,,0,0,0,0,0,1,0,0,0.012386049518467113,0.03441608055956258,0.0743865331131115,0.012386049518467113,0.025411889513394393,-0.0634887210651252,0.023002654016952118,0.035740232746606315,0.0743865331131115,0.009667440005229455,0.009667440005229455,-1.0
1758,2004-03-26,866.2899779999999,873.01001,861.6300050000001,863.9500119999999,863.9500119999999,,0,0,0,0,0,0,0,0,0.012408091731122228,0.022848532583850556,0.04802360023579699,0.012408091731122228,0.017436181712791134,-0.07014411975029855,0.01669076080758236,0.02968917604459742,0.06124193791897303,0.00377337803659894,0.00377337803659894,-1.0
1759,2004-03-29,868.099976,878.3699949999999,867.2100220000001,874.669983,874.669983,,0,0,0,0,0,0,0,0,-0.001383334312959894,-1.0,0.050521914389281,-0.001383334312959894,-0.19503353437933163,-0.07648825865789419,0.0054191753371282125,0.017069287034170433,0.05876504853145281,-0.004355926319698611,-1.0,-1.0
1760,2004-03-30,879.409973,879.409973,870.8599849999999,873.4600220000001,873.4600220000001,,0,0,0,0,0,0,0,0,0.008059874319010119,0.03747164057383712,0.05056898070602256,0.008059874319010119,-0.18642412600310188,-0.07015206541416266,0.011929547704016219,0.037746399571335854,0.062063471291877725,-0.005781660147921475,-1.0,-1.0
1761,2004-03-31,881.75,883.8800050000001,868.409973,880.5,880.5,,0,0,0,0,0,0,0,0,0.0025553662691653045,0.03342418285065296,0.040670071550255704,0.0025553662691653045,-0.18624418012492913,-0.0735195943214082,0.003100488358886988,0.03932993185689959,0.053571814877910295,-0.006144205565019933,-1.0,-1.0
1762,2004-04-01,878.7800289999999,883.2299800000001,875.090027,882.75,882.75,,0,1,0,0,0,0,0,0,0.001064856414613402,0.03864059473237047,-1.0,0.001064856414613402,-0.18059020515434732,-0.17588105669781928,0.007759814216935723,0.03864059473237047,0.05088641517983583,7.930557915614145e-05,-1.0,-1.0
1763,2004-04-02,886.090027,889.599976,882.820007,883.6900019999999,883.6900019999999,,0,0,0,0,0,0,0,0,-1.0,0.024612703494182986,0.01718928919148288,-1.0,-0.17653929007561633,-0.17503876263160426,-1.0,0.03753576811430315,0.049768562392312754,-1.0,-1.0,-1.0
1764,2004-04-05,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1765,2004-04-06,899.429993,906.429993,898.0,906.1900019999999,906.1900019999999,,0,0,0,0,0,0,0,0,0.004127159858027252,0.012624287373234733,0.01402578043450986,0.004127159858027252,0.008335991329994918,-0.09457068000183018,0.009865484037860917,0.023703617290626422,0.023703617290626422,-0.0032554011779970526,-0.005462443846296017,-1.0
1766,2004-04-07,906.7800289999999,915.1300050000001,903.23999,909.929993,909.929993,,0,0,0,0,0,0,0,0,0.0076159617259699,0.007011533908191758,0.02200171348786384,0.0076159617259699,0.005593839129556066,-0.09609200100298274,0.0076159617259699,0.01949599434733651,0.023386446390057714,-0.0020440979133654613,-0.009550188549505179,-1.0
1767,2004-04-08,913.5200199999999,916.8599849999999,908.070007,916.8599849999999,916.8599849999999,,0,0,0,0,0,0,0,0,-0.012455536490667107,-1.0,0.007798382650541891,-0.012455536490667107,-0.20200683859051818,-0.10214425848238964,-0.006958537949499299,0.011790238615332349,0.018519776495644624,-0.017036401692238634,-1.0,-1.0
1768,2004-04-09,910.4799800000001,910.4799800000001,901.23999,905.4400019999999,905.4400019999999,,0,0,0,0,0,0,0,0,0.014821504429180177,-0.007245092977458123,0.03381780784189403,0.014821504429180177,-0.19339106181880386,-0.08743815219685871,0.02278450803413934,0.024551578183973355,0.037639178658687156,0.0,-1.0,-1.0
1769,2004-04-12,905.4400019999999,926.070007,905.4400019999999,918.8599849999999,918.8599849999999,,0,1,0,0,0,0,0,0,-0.0013385934963745516,-0.01824000312735352,0.0009577139219965058,-0.0013385934963745516,-0.20881961488398035,-0.10067037928526172,0.009587965679014765,0.009587965679014765,0.022484421279918898,-0.0028948621590045853,-1.0,-1.0
1770,2004-04-13,925.1900019999999,927.669983,916.2000119999999,917.6300050000001,917.6300050000001,,0,0,0,0,0,0,0,0,-0.0014384959000987019,0.001384020785152762,-0.0023539269512007355,-0.0014384959000987019,-0.20748232224599067,-0.09970032159094462,0.001907086723913265,0.001907086723913265,0.023854946853007375,-0.011191896455042483,-1.0,-1.0
1771,2004-04-14,909.9500119999999,919.3800050000001,907.3599849999999,916.3099980000001,916.3099980000001,,0,0,0,0,0,0,0,0,-1.0,0.01488580723747579,-0.015802491549371966,-1.0,-0.2033634850724395,-0.09998362770237926,-1.0,0.01626089863967639,0.025329879681177392,-1.0,-1.0,-1.0
1772,2004-04-15,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1773,2004-04-16,903.840027,908.7199710000001,897.7299800000001,898.8800050000001,898.8800050000001,,0,0,0,0,0,0,0,0,0.0035822033887602522,0.04136257653211439,-0.040094314924715824,0.0035822033887602522,0.025947844951785193,0.010847938262905287,0.0035822033887602522,0.04521183558866659,0.04521183558866659,-0.008466074401110024,-0.008466074401110024,-0.04949491562002206
1774,2004-04-19,900.4799800000001,902.099976,891.2700199999999,902.099976,902.099976,,0,0,0,0,0,0,0,0,0.01862326620879995,0.01955438916894514,-0.03989578977663122,0.01862326620879995,0.02619668709535592,0.0032502214588243207,0.01887820580099442,0.04148103868256836,0.04148103868256836,0.00041014855320220533,0.00041014855320220533,-0.052887664637294995
1775,2004-04-20,909.909973,919.1300050000001,902.4699710000001,918.900024,918.900024,,0,0,0,0,0,0,0,0,0.012025234205456758,-0.00373278148918621,-0.05595825732615278,0.012025234205456758,0.0066884013924022765,-0.020687808470445823,0.013396449753493522,0.02243986882298743,0.02243986882298743,-0.008945511791607075,-0.008945511791607075,-0.07020351215052312
1776,2004-04-21,910.679993,931.2100220000001,910.679993,929.9500119999999,929.9500119999999,,0,0,0,0,0,0,0,0,-0.006387442253186326,-0.03023817908182347,-1.0,-0.006387442253186326,-0.011321054534272967,-0.1323243349772653,0.004183036668427009,0.010290884323360894,0.010290884323360894,-0.008581150488763956,-0.030248943101255477,-1.0
1777,2004-04-22,931.090027,933.840027,921.9699710000001,924.01001,924.01001,,0,0,0,0,0,0,0,0,0.013040971276923718,-0.05259687284123682,-0.09342974217346411,0.013040971276923718,-0.015484702595375488,-0.13608945275387221,0.01678554326483961,0.01678554326483961,0.01678554326483961,0.006266142073504399,-0.05560546362479324,-1.0
1778,2004-04-23,938.25,939.5200199999999,929.7999880000001,936.0599980000001,936.0599980000001,,0,0,0,0,0,0,0,0,-0.017434788405518487,-0.07822145071517106,-0.10396770314716519,-0.017434788405518487,-0.04380275034464187,-0.1576074244334924,-0.0008332468021993167,-0.0008332468021993167,-0.0008332468021993167,-0.01793686092331026,-0.08724866266531772,-1.0
1779,2004-04-26,935.01001,935.2800289999999,919.2700199999999,919.73999,919.73999,,0,0,0,0,0,0,0,0,-0.004642637100078617,-0.0583099632321088,-0.14032226325181318,-0.004642637100078617,-0.03849783176221351,-0.15669210718998966,0.0018265955794745103,0.0018265955794745103,0.0018265955794745103,-0.008893809216667825,-0.07105266239429253,-1.0
1780,2004-04-27,918.820007,921.419983,911.5599980000001,915.4699710000001,915.4699710000001,,0,0,0,0,0,0,0,0,-0.014899400780017613,-0.05242115254482771,-0.13594105207411555,-0.014899400780017613,-0.044497335675033334,-0.16635277838075596,0.004795366466476825,0.004795366466476825,0.004795366466476825,-0.014910335054561852,-0.06671978102490927,-1.0
1781,2004-04-28,917.320007,919.8599849999999,901.820007,901.830017,901.830017,,0,0,0,0,0,0,0,0,-0.029296035285993338,-1.0,-0.0939644815570605,-0.029296035285993338,-0.2300455962756005,-0.16314052030494786,-0.005965653059428089,-0.005965653059428089,-0.005965653059428089,-0.032378620637551814,-1.0,-1.0
1782,2004-04-29,890.6099849999999,896.4500119999999,872.6300050000001,875.409973,875.409973,,0,0,0,0,0,0,0,0,-0.014358924832582498,-0.043099783145833626,-0.09741717667180383,-0.014358924832582498,-0.2154281785866746,-0.14762565539106554,0.00011427445778022793,0.0010166836424652104,0.0010166836424652104,-0.024011558753397888,-1.0,-1.0
1783,2004-04-30,867.98999,875.51001,854.3900150000001,862.840027,862.840027,,0,0,0,0,0,0,1,0,0.0037897615985309496,-0.027931060504683747,-0.10938297024553778,0.0037897615985309496,-0.20958466429606187,-0.14614647159849473,0.005110997243988669,0.015599601987403178,0.015599601987403178,-0.006953780321088399,-1.0,-1.0
1784,2004-05-03,863.0300289999999,867.25,856.840027,866.1099849999999,866.1099849999999,,0,0,0,0,0,0,0,0,0.0015817794780419447,-0.08709054658918403,-0.15832862728167252,0.0015817794780419447,-0.2299869499830324,-0.16520301864433531,0.011765252885290511,0.011765252885290511,0.011765252885290511,-0.0004964635063062772,-1.0,-1.0
1785,2004-05-04,871.570007,876.2999880000001,865.679993,867.4799800000001,867.4799800000001,,0,0,0,0,0,0,0,0,-1.0,-0.08814031650620924,-0.14466038743626108,-1.0,-0.24883108057433212,-0.18098743673600398,-1.0,-0.0027435837769997917,-0.0027435837769997917,-1.0,-1.0,-1.0
1786,2004-05-05,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1787,2004-05-06,864.5200199999999,865.099976,836.150024,837.679993,837.679993,,0,0,0,0,0,0,0,1,0.0012653961045481221,-0.05676390554549149,-0.08343283304367988,0.0012653961045481221,-0.03837740696762708,-0.06732522176878586,0.006362831922141821,0.006362831922141821,0.006362831922141821,-0.02157149287436788,-0.0792307271925019,-0.1441242264455037
1788,2004-05-07,837.72998,843.01001,819.6099849999999,838.73999,838.73999,,0,0,0,0,0,0,0,0,-0.05730023317476496,-0.08379231804602527,-0.0624508257916736,-0.05730023317476496,-0.05635116622971559,-0.0747490158422039,-0.008786984152263977,-0.008786984152263977,-0.008786984152263977,-0.08039439254589487,-0.09429616680134689,-0.145205879595654
1789,2004-05-10,831.099976,831.369995,771.3099980000001,790.679993,790.679993,,0,0,0,0,0,0,0,1,0.00043004376360911145,-0.07803411436515251,0.011332045934290047,0.00043004376360911145,-0.014600068677847666,-0.017376169527031315,0.014683544673932403,0.037992586464749456,0.037992586464749456,-0.017655716754679474,-0.0849521723006339,-0.0932488258875167
1790,2004-05-11,789.539978,802.289978,776.719971,791.02002,791.02002,,0,0,0,0,0,0,0,0,0.032957455362507604,-0.061983298475808524,-0.008798793739758892,0.032957455362507604,-0.027420311308934943,-0.01867843850526043,0.03754639610764832,0.03754639610764832,0.03754639610764832,0.012970605977836058,-0.09363860095475207,-0.09363860095475207
1791,2004-05-12,802.880005,820.719971,801.280029,817.090027,817.090027,,0,0,0,0,0,0,0,0,-0.03299516712862782,-0.047901716710097575,-1.0,-0.03299516712862782,-0.06803170197058357,-0.1499884032974494,-0.0010158207450499113,-0.0010158207450499113,-0.0010158207450499113,-0.03299516712862782,-0.12255689298726435,-1.0
1792,2004-05-13,815.280029,816.26001,790.130005,790.130005,790.130005,,0,0,0,0,0,0,0,1,-0.027425844940542454,-0.02827386235003182,0.015605048437566937,-0.027425844940542454,-0.04188678874434082,-0.11942465695882536,0.015427843421792486,0.015427843421792486,0.026021030551801383,-0.03857590625228813,-0.09261766106452318,-1.0
1793,2004-05-14,798.799988,802.320007,759.650024,768.460022,768.460022,,0,0,0,0,0,0,0,1,-0.05137553141313578,0.023293291111505576,0.06252763530228256,-0.05137553141313578,-0.010210073101239203,-0.0883403443985534,0.007716722835583001,0.023293291111505576,0.06269681131180582,-0.058493624538870304,-0.06703017531860622,-1.0
1794,2004-05-17,766.5599980000001,774.3900150000001,723.51001,728.97998,728.97998,,0,0,0,0,0,0,1,1,0.017846868716477005,0.09693000759773973,0.10269149915475051,0.017846868716477005,0.06278089557411448,-0.028697600584312255,0.026447955402012502,0.10022222832511818,0.12025026393728955,-0.016502466912740155,-0.016502466912740155,-1.0
1795,2004-05-18,724.679993,748.26001,716.950012,741.98999,741.98999,,0,0,0,1,0,0,0,0,0.04846429532021035,0.056698888889323174,0.0994353441344944,0.04846429532021035,0.05548593398140067,-0.035784826827650204,0.056806729966801806,0.08093099476988908,0.10109302148402288,0.01293822980010817,0.01293822980010817,-1.0
1796,2004-05-19,752.5,784.1400150000001,751.590027,777.950012,777.950012,,0,0,0,1,0,0,0,0,-0.01306000879655489,-1.0,0.0339867634065929,-0.01306000879655489,-0.19330293011165853,-0.07695610781737479,0.006388548008660511,0.030965956203365952,0.05019601182292921,-0.02629991861225134,-1.0,-1.0
1797,2004-05-20,766.039978,782.919983,757.48999,767.789978,767.789978,,0,0,0,0,0,0,0,0,0.02418631075176636,0.04515563499579822,0.0029565637284210133,0.02418631075176636,-0.17359691819264675,-0.06444596884279737,0.02418631075176636,0.05587468608505319,0.0640930767658443,0.0010940843512807774,-1.0,-1.0
1798,2004-05-21,780.98999,786.3599849999999,768.630005,786.3599849999999,786.3599849999999,,1,0,0,0,0,0,0,0,0.01688797783880136,0.03834125028627944,-0.007146847636200437,0.01688797783880136,-0.1854442987711284,-0.08725390000611491,0.019939968079632164,0.038506575331398896,0.03896436185012653,0.005557244879391909,-1.0,-1.0
1799,2004-05-24,795.98999,802.039978,790.72998,799.6400150000001,799.6400150000001,,0,0,0,0,0,0,0,0,-0.01948378858954425,0.0052523784718301325,0.012268016627456912,-0.01948378858954425,-0.19792156549344267,-0.10118553884525153,-0.009967024974356864,0.02125956640626603,0.021709750230545888,-0.028675394639924412,-1.0,-1.0
1800,2004-05-25,791.380005,791.669983,776.710022,784.0599980000001,784.0599980000001,,0,0,0,0,0,0,0,0,-1.0,0.04044336158060191,0.032204168130510746,-1.0,-0.173894832726819,-0.08010482483510142,-1.0,0.04201209356940039,0.04694793395135033,-1.0,-1.0,-1.0
1801,2004-05-26,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1802,2004-05-27,802.400024,810.6900019999999,797.1099849999999,802.460022,802.460022,,0,0,0,0,0,0,0,0,0.01750864543380337,-0.040375873079942615,-0.02512278923223421,0.01750864543380337,-0.00043118409704412386,-0.004698069930766024,0.017670653504530787,0.018119255291698444,0.022941919217503548,0.0034269619976159404,-0.040375873079942615,-0.046768721146335235
1803,2004-05-28,811.539978,816.6400150000001,805.210022,816.51001,816.51001,,0,0,0,0,0,0,0,0,-0.015517241484890087,-0.043808428019149415,-0.07958258956310893,-0.015517241484890087,-0.026392817890867094,-0.029782855203453095,-0.0060256248420028635,0.0006001028695288291,0.005339781443708169,-0.027850228070075866,-0.06317132229646516,-0.08348946389524359
1804,2004-05-31,811.460022,811.590027,793.77002,803.840027,803.840027,,0,0,0,0,0,0,0,0,0.014841252735975141,0.006978981901333059,-0.08092412272970817,0.014841252735975141,-0.009651198919458537,-0.02258287804819652,0.016371383058783717,0.016371383058783717,0.021185767600498062,0.0005846573748686801,-0.04840519592588044,-0.08234225813191554
1805,2004-06-01,807.549988,817.0,804.3099980000001,815.77002,815.77002,,0,0,0,0,0,0,0,0,-0.013950016206773497,-0.007918925483434647,-0.07804901190166325,-0.013950016206773497,-0.025718053968200573,-0.04468173358466902,-0.005123984575947094,0.006251731339673272,0.006251731339673272,-0.022175400611069374,-0.06232151924386742,-0.10629223907983276
1806,2004-06-02,808.840027,811.590027,797.679993,804.3900150000001,804.3900150000001,,0,0,0,0,0,0,0,0,-0.042678323151487674,-0.01225771804241016,-0.06470740191870739,-0.042678323151487674,-0.014386068181117295,-0.03763723061629509,0.01013185500568392,0.0204875491896801,0.0204875491896801,-0.042678323151487674,-0.04905583269827152,-0.09364862267714746
1807,2004-06-03,810.97998,812.539978,770.0599980000001,770.0599980000001,770.0599980000001,,0,0,0,0,0,0,0,1,0.013869038812219792,0.015894852390449632,-0.012947005461774519,0.013869038812219792,0.032732521446984644,0.003971128753528674,0.015453372504618645,0.06598186781804505,0.06598186781804505,-0.006661825069895544,-0.006661825069895544,-0.05324260461066044
1808,2004-06-04,772.9400019999999,781.960022,764.929993,780.73999,780.73999,,0,0,0,0,0,0,0,0,0.03677283393668618,-0.037413173878796724,-0.04996543087283145,0.03677283393668618,0.011122808247595905,-0.014759056468978926,0.03684968154378754,0.05139996095242916,0.05139996095242916,0.009823991467377002,-0.04149904374694591,-0.06619360179052691
1809,2004-06-07,788.409973,809.51001,788.409973,809.450012,809.450012,,0,0,0,0,0,0,0,0,-0.000172974239204704,-0.08729388220702128,-0.07430974502227816,-0.000172974239204704,-0.04219903279215718,-0.05713510323599813,0.014108323961578906,0.014108323961578906,0.014108323961578906,-0.006201765304316376,-0.08870218906118188,-0.09931436507286129
1810,2004-06-08,817.1099849999999,820.869995,804.429993,809.3099980000001,809.3099980000001,,0,0,0,0,0,0,0,0,-0.01826243224045776,-0.0706898742649662,-0.07763405636315901,-0.01826243224045776,-0.056171304089091656,-0.06473538931864269,0.01404899856432995,0.01404899856432995,0.01404899856432995,-0.01879381453038731,-0.09915854270714197,-0.09915854270714197
1811,2004-06-09,816.929993,820.679993,794.099976,794.530029,794.530029,,0,0,0,0,0,0,0,0,-0.015392798954865006,-0.05310057576187599,-0.06997852059786658,-0.015392798954865006,-0.04923417362743887,-0.054335306186394663,-0.00046575458005748693,-0.00046575458005748693,-0.00046575458005748693,-0.022554268996672566,-0.0824009522741398,-0.0824009522741398
1812,2004-06-10,785.830017,794.159973,776.6099849999999,782.299988,782.299988,,0,0,0,0,0,0,0,0,-0.03933268499551601,-0.028390593558337174,-0.02450464437435218,-0.03933268499551601,-0.0400485505312318,-0.04200177707276147,-0.0024159721705121484,-0.0024159721705121484,-0.0024159721705121484,-0.04341040715956146,-0.06805572135583349,-0.06805572135583349
1813,2004-06-11,780.159973,780.409973,748.340027,751.530029,751.530029,,0,0,0,0,0,0,0,1,-0.0169521516218748,-0.01304012963133383,0.03659201753600194,-0.0169521516218748,-0.0033532012065482066,0.0008808288085052851,0.012986771816672071,0.02412404468271756,0.03788267920296229,-0.018468995867628846,-0.029899046123145645,-0.029899046123145645
1814,2004-06-14,744.25,761.289978,737.650024,738.789978,738.789978,,0,0,0,0,0,0,0,0,0.018015942820491126,0.014225978035668385,0.04353068525247372,0.018015942820491126,0.0166786528877358,0.022493569478280052,0.018611513974814642,0.04178453406145155,0.05620003145196972,-0.013170156999612104,-0.013170156999612104,-0.013170156999612104
1815,2004-06-15,747.539978,752.539978,729.0599980000001,752.099976,752.099976,,0,0,0,0,0,0,0,0,0.0003191743221115928,-0.007472405503706647,0.035394223972159855,0.0003191743221115928,-0.0028081048629097437,0.007937807991633327,0.023347955804216225,0.023347955804216225,0.03785405120129948,-0.007472405503706647,-0.02567477545033181,-0.02567477545033181
1816,2004-06-16,756.330017,769.659973,746.47998,752.340027,752.340027,,0,0,0,0,0,0,0,0,0.010301193239582895,-0.017824432462371198,0.0444612140781393,0.010301193239582895,-0.0066911678487631574,0.012062324180978301,0.010314417313330049,0.010314417313330049,0.046867038486043455,-0.013119142469871559,-0.025985655818362985,-0.025985655818362985
1817,2004-06-17,756.919983,760.099976,742.469971,760.090027,760.090027,,0,0,0,0,0,0,0,0,-0.024155095249000058,0.003999497285865683,0.023602469921632174,-0.024155095249000058,-0.01601920478822443,0.004103421159609688,-0.00794647842419327,0.004381002094111297,0.04299489776097287,-0.03578525047533598,-0.035916862516602865,-0.035916862516602865
1818,2004-06-18,751.6900019999999,754.049988,732.8900150000001,741.72998,741.72998,,0,0,0,0,0,0,0,0,0.010205881121321259,0.050287908006630744,0.018456855417924523,0.010205881121321259,0.018394859811383134,0.030803685190127973,0.02271721172710328,0.05159562243931415,0.06881215722195844,0.0026425007116470667,-0.012052906368972605,-0.012052906368972605
1819,2004-06-21,745.219971,758.580017,743.6900019999999,749.299988,749.299988,,0,0,0,0,0,0,0,0,-0.003763523348675135,0.028893666551079722,0.00990255320810185,-0.003763523348675135,0.013884980604056806,0.021379964442225407,-5.335379773152571e-05,0.0413853069486505,0.05801419017238807,-0.022033912003746048,-0.022033912003746048,-0.022033912003746048
1820,2004-06-22,744.8599849999999,749.26001,732.789978,746.47998,746.47998,,0,0,0,0,0,0,0,0,-0.010114118532689953,0.04318935787132561,0.016062039600847733,-0.010114118532689953,0.026353047003350304,0.026844677334816148,0.012592467650639483,0.045667704310033974,0.062011093720155896,-0.012391491061823245,-0.012391491061823245,-0.012391491061823245
1821,2004-06-23,753.280029,755.880005,737.22998,738.929993,738.929993,,0,0,0,0,0,1,0,0,0.032750074065541535,0.0634160007631468,0.031058438847264336,0.032750074065541535,0.04952296746195284,0.040442264738332415,0.03314250366340188,0.06586548585259555,0.07286214866094909,0.011611407144492603,0.011611407144492603,-0.004344149013315257
1822,2004-06-24,752.6400150000001,763.419983,747.51001,763.130005,763.130005,,0,0,0,0,0,0,0,0,0.02083527563563692,0.019524882919523145,-0.025539540933133598,0.02083527563563692,0.02014597604506463,0.00489430552530834,0.02210631856887879,0.03884005976150817,0.03884005976150817,-0.0033546027324662386,-0.0033546027324662386,-0.03591790890203561
